,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
38381,38,3,164898,3,1,2,1,4,1,0,0,40,38,0
38382,21,8,262280,1,0,14,5,4,0,3781,0,40,38,0
38383,33,6,290614,3,0,7,0,4,1,0,0,40,38,0
38384,52,5,199265,3,2,2,1,2,1,0,0,40,38,0
38385,30,3,207668,1,1,11,3,4,1,0,0,30,38,0
38386,18,6,30687,1,1,0,3,4,1,0,0,10,38,0
38387,24,6,27939,1,0,7,0,1,1,0,0,24,41,0
38388,17,3,438996,5,1,7,2,4,1,0,0,40,25,0
38389,48,3,152915,1,1,0,1,4,0,0,0,40,38,0
38390,66,8,186030,5,0,14,0,4,1,0,0,32,38,0
38391,46,1,297759,1,2,12,1,4,0,0,0,40,38,0
38392,55,3,171242,3,2,3,1,4,1,0,0,60,38,1
38393,28,3,206088,0,1,11,1,4,0,0,0,40,38,0
38394,33,3,182792,3,2,7,4,4,0,0,0,40,38,0
38395,44,3,167725,3,0,11,0,4,1,0,0,24,38,0
38396,43,3,160674,3,2,3,4,4,0,0,0,40,38,0
38397,42,3,194710,1,1,3,1,4,0,0,0,40,38,0
38398,39,3,255027,1,2,3,4,2,0,0,0,40,38,0
38399,23,3,204641,5,1,5,4,4,1,0,0,50,38,0
38400,20,6,177787,1,1,7,3,4,0,0,0,20,38,0
38401,29,3,54932,1,2,2,4,4,1,0,0,35,38,1
38402,54,5,91506,1,0,11,0,4,1,0,0,65,38,0
38403,34,3,198634,1,1,0,1,4,0,0,0,40,38,0
38404,30,3,227146,0,0,11,0,4,1,0,0,40,38,1
38405,59,3,135647,5,0,11,0,4,1,0,0,60,38,0
38406,40,3,55508,5,2,4,4,4,0,0,0,40,38,0
38407,37,3,174912,3,2,2,3,4,1,0,0,40,38,0
38408,45,3,175925,3,0,2,0,4,1,0,0,40,38,0
38409,55,5,157486,4,0,9,0,4,1,7298,0,40,38,1
38410,49,1,329144,1,0,10,0,4,1,0,0,44,38,1
38411,67,8,81761,4,0,14,0,4,1,0,0,2,38,0
38412,49,5,102318,1,2,3,1,4,1,0,0,25,38,0
38413,30,0,266463,3,0,0,0,4,1,0,0,40,38,1
38414,56,0,107314,1,2,0,1,2,0,0,0,40,38,0
38415,29,3,114158,1,1,9,1,4,0,0,0,40,38,0
38416,33,3,124052,3,0,2,0,4,1,0,0,40,38,0
38417,25,3,144301,1,1,11,3,4,1,0,0,42,38,0
38418,28,3,176683,1,0,12,0,4,1,0,0,70,38,1
38419,23,3,234663,3,1,6,1,4,1,0,0,40,38,0
38420,39,5,178948,3,0,4,5,4,0,0,0,50,38,0
38421,37,5,607848,0,0,12,0,4,1,0,0,40,38,1
38422,39,3,202937,4,1,9,1,4,0,0,0,40,38,1
38423,32,0,83413,0,0,0,0,4,1,0,0,35,38,1
38424,26,3,212798,0,1,3,1,4,0,0,0,45,38,0
38425,57,0,192258,1,2,0,3,4,1,0,0,40,38,0
38426,36,3,112497,5,0,11,3,4,1,0,0,50,38,1
38427,30,3,97521,0,0,11,0,4,1,0,0,50,38,1
38428,27,3,160972,3,0,2,0,4,1,0,0,50,38,0
38429,21,3,322931,1,1,2,1,4,1,0,0,55,38,0
38430,22,3,403519,3,0,6,0,4,1,0,0,40,38,0
38431,43,1,330174,3,0,2,0,4,1,0,0,40,38,0
38432,20,3,278155,1,1,0,3,4,1,0,0,40,38,0
38433,30,3,39054,3,0,3,0,4,1,0,0,65,38,1
38434,57,3,170287,4,0,12,0,4,1,0,0,40,38,1
38435,42,3,336643,1,2,9,4,4,0,0,0,40,38,0
38436,29,3,264166,1,2,7,4,4,0,0,0,45,3,0
38437,44,1,433705,3,0,10,0,4,1,0,0,52,38,1
38438,28,3,27044,1,2,3,1,4,0,0,0,43,38,0
38439,42,3,165599,3,0,5,0,4,1,0,0,40,38,1
38440,26,3,159759,0,1,7,3,4,1,0,0,40,38,0
38441,29,3,385092,1,2,9,3,4,0,0,0,36,38,0
38442,42,3,188808,0,2,0,4,4,1,0,0,30,38,0
38443,30,3,167476,3,0,13,0,4,1,0,0,50,38,0
38444,21,6,194096,1,1,7,3,4,0,0,0,10,38,0
38445,59,3,182460,3,0,3,0,4,1,0,0,30,38,1
38446,21,8,102323,1,1,14,3,4,1,0,0,30,38,0
38447,56,3,232139,3,2,13,1,4,1,0,0,40,38,0
38448,39,3,341741,5,1,7,1,4,0,0,0,12,38,0
38449,21,3,206008,1,1,0,3,2,1,0,0,50,38,0
38450,48,3,344415,0,1,9,1,4,1,0,0,37,38,1
38451,35,6,372130,3,0,10,0,2,1,0,0,40,38,0
38452,43,3,27766,0,2,3,4,4,1,0,0,60,38,1
38453,23,3,140764,1,1,7,3,4,0,0,0,15,38,0
38454,17,8,161259,5,1,14,2,4,1,0,0,12,38,0
38455,41,3,22201,0,0,3,0,1,1,0,0,40,23,1
38456,35,4,187046,4,0,0,0,4,1,0,0,50,38,0
38457,22,3,137591,1,1,11,3,4,1,0,0,35,38,0
38458,53,3,274276,3,2,0,1,4,0,0,0,40,38,0
38459,42,3,341757,1,1,6,1,4,0,0,0,40,38,0
38460,36,3,218542,3,2,0,4,2,0,0,0,40,38,0
38461,44,1,190020,0,0,9,0,4,1,0,0,50,38,0
38462,27,3,221436,0,0,0,5,4,0,0,0,40,4,1
38463,39,5,52187,3,0,3,0,4,1,0,0,40,38,0
38464,59,3,158776,5,0,6,0,4,1,0,0,40,38,0
38465,34,1,51543,1,1,7,1,4,1,0,0,48,38,0
38466,17,3,146329,5,1,11,3,4,0,0,0,23,38,0
38467,31,3,397467,3,0,2,0,4,1,0,0,40,38,0
38468,59,3,105592,1,0,3,0,4,1,0,0,12,38,0
38469,39,3,78171,1,1,0,4,0,0,0,0,40,38,0
38470,46,6,55377,0,0,9,0,2,1,0,0,40,38,1
38471,31,3,258932,3,1,7,1,4,0,0,0,80,21,0
38472,27,3,38606,0,1,11,1,4,1,0,1504,45,38,0
38473,18,3,219841,5,1,5,3,4,1,0,0,12,38,0
38474,46,3,156926,1,0,3,0,4,1,0,0,60,38,1
38475,55,3,160362,0,0,0,0,4,1,0,0,40,38,1
38476,48,3,192161,0,2,5,1,4,1,0,0,43,38,0
38477,53,3,208570,3,0,11,5,4,0,0,0,26,38,0
38478,44,5,182771,0,0,3,0,1,1,0,0,48,34,1
38479,43,3,151089,1,0,13,0,4,1,0,0,50,38,0
38480,50,3,163002,3,2,0,2,4,0,0,0,40,38,0
38481,56,3,155657,5,2,6,1,4,0,0,0,20,40,0
38482,27,3,217530,3,0,6,0,4,1,0,0,40,25,0
38483,20,3,244406,3,1,0,3,2,0,0,0,40,38,0
38484,18,1,152182,5,1,10,3,4,0,0,0,6,38,0
38485,34,3,55717,3,0,2,0,4,1,0,1848,50,38,1
38486,38,3,201454,1,2,0,4,4,0,0,0,40,38,0
38487,40,4,144371,0,0,2,0,4,1,0,0,15,38,0
38488,55,3,277034,1,2,10,1,4,1,0,0,40,38,0
38489,35,5,462832,3,0,2,5,2,0,0,0,40,38,1
38490,26,3,200681,3,1,6,3,4,1,0,0,40,38,0
38491,54,6,119565,0,0,3,0,4,1,0,0,40,32,1
38492,22,3,192017,3,1,0,3,4,1,0,0,40,38,0
38493,52,1,84808,3,2,0,4,2,0,0,0,40,38,0
38494,33,3,100154,5,2,5,1,4,1,0,0,40,38,0
38495,42,3,169383,4,0,9,0,4,1,0,0,40,38,1
38496,19,7,43887,3,1,4,3,4,1,0,0,10,38,0
38497,45,3,54260,1,2,2,4,4,1,0,0,99,38,0
38498,53,5,159876,3,0,2,0,2,1,3103,0,72,38,0
38499,46,3,160474,3,2,0,4,4,0,0,1590,43,38,0
38500,25,3,476334,1,0,2,0,4,1,0,0,40,38,0
38501,90,3,52386,0,1,9,1,1,1,0,0,40,38,0
38502,33,3,83671,3,1,11,3,2,0,0,0,40,38,0
38503,45,3,172960,1,2,10,1,4,1,0,0,70,38,0
38504,47,3,191957,3,0,11,0,2,1,0,0,40,38,1
38505,38,1,40955,4,1,9,1,4,1,0,0,43,38,0
38506,35,8,98080,4,1,14,1,1,1,4787,0,45,23,1
38507,37,3,175643,3,0,4,0,4,1,0,0,30,38,0
38508,53,6,197184,4,0,3,0,4,1,0,0,70,38,1
38509,56,3,187295,0,0,9,0,4,1,0,0,40,38,1
38510,18,3,40822,5,1,5,3,4,1,0,0,15,38,0
38511,44,3,228729,3,0,2,0,2,1,0,0,40,41,0
38512,50,3,240496,1,2,12,1,4,0,0,0,36,38,0
38513,26,3,51961,0,1,0,1,2,1,0,0,20,38,0
38514,36,3,174887,1,1,12,1,4,0,0,0,40,38,0
38515,37,3,95855,5,2,5,1,4,0,0,0,40,38,0
38516,32,3,362259,0,1,3,1,4,0,0,0,40,38,0
38517,38,5,30916,1,0,11,0,4,1,0,0,60,38,0
38518,62,3,153148,3,2,7,1,4,0,0,0,84,38,0
38519,46,3,167915,3,0,2,0,4,1,0,0,40,38,0
38520,41,3,45156,3,1,6,1,4,1,2174,0,41,38,0
38521,37,3,98776,3,0,4,0,4,1,0,0,15,38,0
38522,27,3,209801,1,1,0,1,4,0,0,0,45,41,0
38523,38,3,183800,1,0,0,0,4,1,0,0,40,38,0
38524,35,3,54595,5,1,11,1,2,0,0,0,40,38,0
38525,34,3,79637,0,1,3,3,0,0,0,0,40,38,0
38526,50,3,126566,3,0,5,0,2,1,0,0,40,38,0
38527,28,3,233796,1,0,0,5,4,0,7298,0,32,38,1
38528,67,1,191800,0,2,0,4,2,0,6360,0,35,38,0
38529,34,5,527162,1,0,3,0,4,1,0,0,30,38,0
38531,23,3,64520,3,1,0,3,4,1,0,0,30,38,0
38532,50,3,97741,3,0,6,0,4,1,0,0,45,38,1
38533,45,1,160173,4,0,3,0,4,1,7688,0,50,38,1
38534,17,3,350995,5,1,7,3,4,1,0,0,16,38,0
38535,59,8,182836,3,0,14,5,4,0,0,0,40,38,1
38536,25,3,143267,3,1,0,1,4,0,0,0,48,38,0
38537,21,3,346341,1,1,9,1,4,0,0,0,40,38,0
38538,50,3,172175,4,0,9,0,4,1,0,0,50,38,1
38539,17,3,153035,5,1,11,3,4,0,0,0,20,38,0
38540,63,3,200127,3,3,0,1,4,0,0,0,40,38,0
38541,31,1,204470,4,1,9,1,4,1,0,0,43,38,0
38542,45,3,353012,3,2,13,1,4,1,0,0,40,38,0
38543,25,3,194342,3,1,6,3,4,1,0,0,40,38,0
38544,20,3,57898,5,1,4,3,4,1,0,0,40,38,0
38545,31,3,164707,1,1,11,2,4,0,0,0,40,41,0
38546,42,3,269028,2,0,9,0,4,1,0,0,40,9,0
38547,56,3,83922,1,0,2,0,4,1,0,0,40,38,1
38548,47,3,160647,3,1,4,4,4,0,0,0,46,38,0
38549,69,3,125437,3,2,7,1,4,0,0,0,32,38,0
38550,42,3,246011,0,0,9,5,4,0,0,0,55,38,0
38551,19,3,216937,3,1,5,2,3,0,0,0,60,12,0
38552,56,5,66356,1,0,4,0,4,1,0,0,50,38,0
38553,33,3,154981,0,0,0,0,4,1,0,1902,50,38,1
38554,61,0,197311,4,3,9,4,4,0,0,0,40,38,0
38555,38,3,301743,3,2,7,1,4,0,0,0,35,38,0
38556,50,5,401118,3,0,2,0,4,1,99999,0,50,38,1
38557,39,3,98776,1,2,3,1,4,1,0,0,50,38,1
38558,35,5,32528,3,0,13,0,4,1,0,0,50,38,0
38559,27,3,177119,1,2,0,4,4,0,0,0,44,38,0
38560,40,4,193524,1,0,4,0,4,1,0,0,40,38,1
38561,59,6,192258,2,0,9,0,4,1,0,0,40,38,1
38562,20,8,145917,1,1,14,1,4,0,0,0,15,38,0
38563,42,0,214838,3,0,12,0,4,1,0,0,30,38,1
38564,59,3,176011,1,2,0,4,4,1,0,0,40,38,0
38565,54,4,147239,2,0,9,0,4,1,0,0,60,38,1
38566,38,3,159179,1,0,3,0,4,1,0,1902,50,38,1
38567,53,3,155963,0,0,11,0,4,1,0,0,30,38,0
38568,20,3,360457,1,1,3,3,4,0,0,0,30,38,0
38569,54,0,114674,1,0,3,0,4,1,0,0,40,38,1
38570,41,5,95708,4,1,3,1,1,1,0,0,45,38,1
38571,33,1,100734,3,2,12,1,4,0,0,0,55,38,0
38572,35,3,188972,3,3,3,4,4,0,0,0,30,38,0
38573,22,3,162667,3,1,5,3,4,1,0,0,50,31,0
38574,45,5,28497,0,0,4,0,4,1,0,1485,70,38,1
38575,29,3,180758,4,1,9,1,4,1,0,0,40,38,0
38576,56,5,346635,4,2,11,4,4,0,0,2339,60,38,0
38577,23,3,46645,0,1,9,1,4,0,0,0,25,38,0
38578,30,3,203258,3,1,7,1,4,0,0,0,35,38,0
38579,17,3,134480,5,1,8,3,4,0,0,0,25,38,0
38580,35,1,85548,1,2,0,4,0,0,0,0,40,38,0
38582,42,6,148316,1,0,10,0,4,1,0,0,40,38,1
38583,42,3,227466,3,1,7,2,2,1,0,0,40,38,0
38584,19,3,68552,3,1,5,3,4,1,0,0,30,38,0
38585,32,3,252257,1,1,0,1,4,0,0,0,45,38,0
38586,44,3,30126,1,2,0,4,4,0,0,0,40,38,0
38587,53,3,304353,1,0,2,0,4,1,0,0,36,38,1
38588,47,5,171968,0,3,3,4,1,0,0,0,60,36,0
38589,24,3,205839,1,1,5,3,4,1,0,0,40,38,0
38590,30,6,218640,1,0,9,5,2,0,0,0,40,38,1
38591,42,3,150568,3,2,11,4,4,0,0,0,45,38,0
38592,19,3,382738,3,1,7,3,2,0,0,0,40,38,0
38593,37,5,138940,5,1,4,3,4,1,0,0,37,38,0
38594,26,5,258306,5,0,4,0,4,1,0,0,99,38,0
38595,25,1,190107,3,1,4,3,4,1,0,1719,16,38,0
38596,52,3,152373,1,0,11,0,4,1,0,0,40,38,0
38597,50,1,141875,3,0,13,0,4,1,0,0,40,38,0
38598,40,3,79586,4,0,9,0,1,1,99999,0,40,41,1
38599,32,3,157289,3,1,5,2,4,1,0,0,40,38,0
38600,37,3,184498,3,0,13,0,4,1,0,0,40,38,0
38601,42,1,109684,4,1,9,1,4,0,0,1741,35,38,0
38602,47,3,199832,3,0,2,0,4,1,0,0,40,38,0
38603,47,3,23545,1,0,5,0,4,1,0,0,40,38,0
38604,28,3,175710,0,0,3,5,4,0,0,0,40,38,1
38605,27,3,52028,0,0,3,5,1,0,0,0,40,34,0
38606,61,5,315977,3,0,13,0,2,1,0,0,40,38,0
38607,47,3,202322,5,0,5,0,4,1,0,0,40,25,0
38608,30,3,251825,1,1,6,4,2,0,0,0,40,38,0
38609,54,3,202115,3,0,6,5,4,0,0,0,40,38,1
38610,56,1,216824,4,0,0,0,1,1,0,0,40,29,1
38611,69,3,145656,1,3,0,1,4,0,0,0,24,38,0
38612,30,3,137076,3,0,13,0,4,1,0,0,40,38,1
38613,36,3,152621,1,0,2,0,4,1,0,0,40,1,1
38614,42,5,27242,5,0,4,0,4,1,0,0,60,38,0
38615,45,0,358242,0,0,9,0,4,1,0,0,45,38,1
38616,39,3,184117,0,0,9,5,4,0,7688,0,20,38,1
38617,26,3,300290,5,2,0,3,4,0,0,0,40,38,0
38618,28,1,149991,0,0,10,0,2,1,0,0,42,38,1
38619,31,3,189759,4,0,11,0,4,1,0,0,40,38,1
38620,32,3,339482,5,2,4,2,4,1,0,0,60,25,0
38621,51,3,100933,3,1,3,2,4,0,0,0,40,38,0
38622,29,3,354558,3,0,11,0,4,1,0,0,60,38,0
38623,38,1,162613,4,1,9,1,4,0,0,2258,60,38,0
38624,64,3,285052,1,3,3,1,4,0,0,0,10,38,0
38625,26,6,175044,1,1,10,3,4,1,0,0,40,38,0
38626,68,3,45508,5,1,11,1,4,1,0,0,22,38,0
38627,32,3,173351,3,0,2,0,4,1,0,0,48,38,0
38628,29,3,173611,1,1,11,3,4,0,0,0,40,38,0
38629,51,8,182543,5,2,14,4,4,0,0,0,40,25,0
38630,21,3,143062,3,1,6,3,4,1,0,0,40,38,0
38631,26,8,137951,5,2,14,2,4,0,0,0,40,32,0
38632,33,1,293063,0,1,9,2,2,1,0,0,40,41,0
38633,26,3,377754,3,1,6,1,4,1,0,0,40,38,0
38634,52,3,152373,3,0,6,0,4,1,2105,0,40,38,0
38635,31,3,193477,3,0,2,0,4,1,0,0,55,38,0
38636,29,1,277323,3,1,10,4,4,1,0,0,45,38,0
38637,19,3,69182,1,1,7,3,4,0,0,0,27,38,0
38638,51,3,219599,3,0,6,5,4,0,0,0,40,38,0
38639,45,3,129371,5,2,7,4,3,0,0,0,40,37,0
38640,20,3,470875,3,0,11,3,2,1,0,0,32,38,0
38641,40,3,201734,1,1,5,1,4,1,0,0,48,38,0
38642,43,3,58447,2,0,9,0,4,1,99999,0,55,38,1
38643,52,1,91689,1,0,13,0,4,1,0,0,40,38,0
38644,46,3,166546,1,2,0,1,4,0,0,0,24,38,0
38645,24,3,293324,3,0,6,0,4,1,0,0,40,38,0
38646,20,3,219262,5,1,13,1,4,1,0,0,50,38,0
38647,38,5,403391,0,0,3,0,4,1,0,0,60,38,0
38649,24,3,128487,0,1,0,1,4,0,0,0,40,38,0
38650,32,6,111363,4,0,9,0,4,1,0,0,75,38,1
38651,49,3,240869,5,1,7,2,4,1,0,0,35,38,0
38652,36,3,163278,4,1,9,1,4,0,0,0,40,38,0
38653,31,3,416415,3,2,0,1,4,1,0,0,45,38,0
38654,46,8,280030,5,0,14,0,4,1,0,0,40,25,0
38655,46,3,251243,1,2,3,1,4,0,0,0,40,38,0
38656,46,1,167159,1,0,10,0,4,1,0,0,70,38,1
38657,29,3,161857,3,1,7,1,3,0,0,0,40,3,0
38658,37,3,160035,3,0,2,0,4,1,0,0,40,38,0
38659,44,8,190205,5,0,14,0,4,1,0,0,25,38,0
38660,28,8,161290,1,1,14,3,2,0,0,0,40,38,0
38661,28,5,112403,0,1,10,3,4,1,0,0,40,38,0
38662,48,3,238726,3,3,0,4,4,0,0,0,40,38,0
38663,52,3,164530,5,2,6,1,2,0,0,0,20,38,0
38664,19,3,456572,3,1,4,2,4,1,0,0,35,38,0
38665,31,5,177675,0,0,9,0,4,1,0,0,40,38,1
38666,47,3,246739,0,0,3,0,4,1,99999,0,55,38,1
38667,37,3,102953,3,0,2,0,4,1,0,0,40,38,0
38668,22,8,224238,1,1,14,3,4,1,0,0,2,38,0
38669,46,3,155489,1,0,2,0,4,1,0,0,44,38,1
38670,51,5,156802,3,0,4,0,4,1,3103,0,60,38,1
38671,50,3,168212,4,0,2,0,4,1,0,1902,45,38,1
38672,38,3,331395,5,0,4,0,4,1,3942,0,84,31,0
38673,40,1,261497,3,0,2,0,2,1,0,0,35,38,0
38674,58,3,365511,1,2,6,1,3,1,0,0,40,25,0
38675,36,3,187999,3,0,2,0,4,1,0,0,40,38,1
38676,26,1,190350,0,1,9,3,2,0,0,0,35,38,0
38677,17,8,166759,5,1,14,3,4,0,0,0,40,38,0
38678,49,3,168262,5,2,7,1,4,1,0,0,48,38,0
38679,39,6,122011,4,0,9,5,4,0,5178,0,38,38,1
38680,46,3,165953,0,0,0,0,4,1,0,0,45,38,1
38681,26,3,375980,3,2,11,4,2,0,0,0,37,38,0
38682,40,0,406463,4,1,12,1,4,0,0,0,40,38,0
38683,53,6,231472,2,0,9,0,4,1,0,0,40,38,1
38684,60,5,78913,1,0,3,0,4,1,0,0,50,38,0
38685,28,3,69107,3,0,5,0,2,1,0,0,40,38,0
38686,22,8,182387,1,1,14,1,1,0,0,0,12,36,0
38687,31,3,169002,3,0,5,0,4,1,0,0,55,38,0
38688,45,3,229967,3,2,3,1,4,1,13550,0,50,38,1
38689,34,3,422836,3,2,9,4,4,1,0,0,40,25,0
38690,27,6,230922,4,1,3,1,4,1,0,0,40,33,0
38691,40,3,195892,1,2,13,1,2,0,0,0,40,38,0
38692,68,3,163346,3,3,6,1,4,0,0,0,32,38,0
38693,51,3,82566,3,0,2,0,4,1,0,0,50,38,0
38694,55,3,86505,3,0,12,0,4,1,0,0,20,38,0
38695,43,3,178780,1,0,3,0,4,1,0,0,45,38,1
38696,23,6,173945,0,1,9,3,4,0,0,0,27,38,0
38697,48,3,176810,3,0,7,0,4,1,0,0,40,38,0
38698,42,4,23813,1,0,9,0,0,1,2885,0,30,38,0
38699,51,4,210736,3,1,3,1,4,1,10520,0,40,38,1
38700,32,3,343789,3,0,6,0,4,1,5013,0,55,38,0
38701,34,3,113838,1,0,11,0,4,1,0,0,45,38,1
38702,31,1,121055,3,0,2,0,4,1,0,0,70,38,1
38703,71,8,52171,5,2,14,4,4,1,0,0,45,38,0
38704,17,3,566049,5,1,7,3,4,1,0,0,8,38,0
38705,37,3,67433,3,0,0,5,4,0,0,0,40,38,1
38706,26,3,39014,5,0,8,5,3,0,0,0,40,5,0
38707,17,3,51939,5,1,11,3,4,0,0,0,15,38,0
38708,34,3,100669,0,0,13,0,1,1,0,0,40,38,1
38709,46,3,155659,5,0,2,0,4,1,0,1902,40,38,1
38710,33,3,112847,3,0,13,0,1,1,0,0,40,41,0
38711,41,1,32185,4,0,3,0,4,1,0,0,40,38,1
38712,59,3,138370,5,1,10,1,1,1,0,0,40,18,0
38713,50,5,172281,3,0,3,0,4,1,7688,0,50,38,1
38714,46,3,180505,3,0,6,0,2,1,0,0,40,38,0
38715,45,3,168262,4,2,9,1,4,1,0,0,40,38,0
38716,27,3,85126,3,1,6,1,4,0,0,0,40,38,0
38717,31,3,113838,0,0,9,0,4,1,0,0,50,38,0
38718,32,3,197457,3,2,12,4,4,0,1471,0,38,38,0
38719,28,3,197905,3,0,2,0,4,1,0,0,50,38,0
38720,32,3,316589,0,0,3,0,4,1,0,0,40,38,1
38721,36,3,336367,1,1,3,4,4,1,0,0,50,38,0
38722,39,4,143123,1,0,2,0,4,1,0,2415,40,38,1
38723,23,3,209955,3,1,2,1,4,1,0,0,40,38,0
38724,44,3,210013,3,0,13,0,4,1,0,0,40,38,1
38725,37,3,224541,1,0,13,0,4,1,0,0,40,38,0
38726,36,3,275653,5,1,6,4,4,0,2977,0,40,32,0
38727,45,3,88061,5,1,6,4,1,0,0,0,40,34,0
38728,43,0,195897,3,0,4,0,4,1,7298,0,40,38,1
38729,49,3,43206,4,1,9,1,4,0,0,0,55,38,1
38730,37,3,202950,3,0,13,0,4,1,0,0,40,38,1
38731,26,3,154093,3,1,13,3,2,1,0,0,40,38,0
38732,34,3,112115,4,0,9,0,4,1,0,1977,55,38,1
38733,51,3,355954,1,0,2,0,4,1,0,0,60,38,1
38734,24,3,379418,1,1,0,1,4,0,0,0,40,38,0
38735,67,5,286372,0,0,13,0,4,1,0,0,40,38,0
38736,40,3,48087,3,0,11,0,4,1,7298,0,45,38,1
38737,32,3,387270,3,0,11,5,4,0,0,0,40,38,1
38738,21,3,270043,1,1,7,3,4,0,0,0,16,38,0
38739,39,5,65738,1,0,7,5,4,0,0,0,15,38,1
38740,33,3,159888,5,0,2,0,4,1,0,0,40,38,0
38741,48,3,278039,3,2,11,1,4,1,0,0,60,38,0
38742,21,3,265434,1,1,9,3,4,0,0,0,30,38,0
38743,68,4,52052,1,3,11,1,4,0,25124,0,50,38,1
38744,24,3,208882,3,1,2,1,2,1,0,0,40,38,0
38745,24,3,229393,5,1,4,4,4,1,2463,0,40,38,0
38746,23,3,53513,0,1,3,3,4,0,0,0,45,38,0
38747,40,3,225193,3,0,5,0,4,1,0,0,63,38,0
38748,48,3,166809,0,1,3,1,4,0,0,0,50,38,1
38749,42,5,175674,3,0,11,0,4,1,0,0,60,38,0
38750,45,0,368947,0,1,10,1,2,0,0,0,40,38,0
38751,31,3,194901,3,0,11,0,4,1,0,0,50,38,1
38752,53,3,203173,1,0,3,0,4,1,0,0,45,38,0
38753,25,3,267431,0,1,9,3,2,0,0,0,55,38,0
38754,32,3,111836,1,0,7,0,2,1,0,0,50,38,0
38755,34,3,198613,5,0,11,0,4,1,0,0,25,41,0
38756,41,4,149102,0,0,3,0,4,1,0,0,35,38,1
38757,57,1,121111,3,2,0,4,4,0,0,0,40,38,0
38758,25,3,130397,5,1,4,4,0,1,0,0,40,38,0
38759,40,3,212847,1,0,6,0,4,1,0,2179,40,38,0
38760,17,3,184198,5,1,11,3,4,0,0,0,13,38,0
38761,17,3,121287,5,1,2,3,4,1,0,0,40,38,0
38762,82,4,120408,1,3,11,1,4,1,0,0,20,38,0
38763,40,3,164678,1,2,9,4,4,0,0,0,32,38,0
38764,26,3,388812,1,1,11,1,2,1,0,0,35,38,0
38765,37,3,294919,1,2,13,1,4,1,0,0,40,38,0
38766,25,3,101684,5,0,13,0,4,1,0,0,40,38,0
38767,65,3,36209,5,0,5,0,4,1,0,0,22,38,1
38768,39,3,123983,0,2,11,1,1,1,0,0,40,2,0
38769,36,5,340001,3,0,2,0,4,1,0,0,40,38,0
38770,37,5,203828,3,0,11,0,4,1,0,0,45,38,0
38771,23,3,183789,3,1,11,3,4,1,0,0,40,38,0
38772,34,3,305619,3,0,2,0,4,1,0,0,40,38,1
38773,63,5,174181,0,0,9,0,4,1,0,0,20,38,0
38774,59,3,131869,3,3,7,1,4,0,0,0,35,38,0
38776,62,8,203126,5,1,14,4,4,0,0,0,40,5,0
38777,17,3,118792,5,1,11,3,4,0,0,0,9,38,0
38778,28,3,272913,5,0,5,0,4,1,0,0,30,25,0
38779,45,0,222011,0,0,5,0,4,1,0,0,40,38,0
38780,40,4,301007,0,0,9,0,4,1,0,0,60,38,0
38781,45,3,197731,3,0,6,0,4,1,0,0,40,38,0
38782,20,3,173736,5,1,6,3,4,1,0,0,40,38,0
38783,19,8,182590,5,1,14,1,4,0,0,0,38,38,0
38784,59,1,93211,0,0,3,5,4,0,0,0,22,38,1
38785,41,3,24763,3,2,13,4,4,1,7443,0,40,38,0
38786,49,1,219021,1,2,3,4,4,1,0,0,48,38,1
38787,37,3,137229,1,2,11,1,4,1,0,0,45,38,1
38788,31,5,281030,3,0,2,0,4,1,0,0,45,38,0
38789,21,3,234108,1,1,5,3,4,1,0,0,40,38,0
38790,27,3,46868,0,1,12,1,4,0,0,0,15,38,0
38791,20,8,162667,3,1,14,2,4,1,0,0,40,7,0
38792,51,3,173291,3,2,7,1,4,0,0,0,40,38,0
38793,46,3,305160,5,0,5,0,4,1,0,0,40,25,0
38794,48,3,212954,1,0,2,0,4,1,0,0,60,38,1
38795,39,1,112284,4,2,9,1,4,0,0,0,40,38,0
38796,50,3,164198,1,0,5,0,2,1,15024,0,45,38,1
38797,41,3,152958,3,0,2,0,4,1,0,0,40,38,1
38798,21,3,145389,1,1,9,1,4,0,0,0,25,38,0
38799,54,4,119570,1,0,11,0,4,1,0,0,50,38,1
38800,40,3,272343,3,0,0,5,4,0,0,0,40,38,1
38801,44,3,187720,3,0,2,0,4,1,0,0,41,38,0
38802,50,3,145409,3,0,13,0,4,1,0,0,50,38,1
38803,42,3,208726,1,2,3,4,4,0,0,0,45,38,0
38804,34,3,203488,3,1,2,1,4,1,0,0,40,38,0
38805,46,3,330416,1,0,0,0,4,1,0,0,40,38,0
38806,35,3,25803,3,0,2,0,4,1,0,0,40,38,0
38807,38,3,171150,1,0,9,0,4,1,0,0,40,38,1
38808,37,3,82576,4,2,9,1,4,1,14084,0,36,38,1
38809,30,3,329425,3,0,2,0,4,1,0,0,40,38,0
38810,22,3,185452,0,1,3,3,4,0,0,0,40,38,0
38811,21,3,201179,3,1,0,3,4,1,0,0,40,38,0
38812,40,3,182268,5,1,0,3,4,1,0,0,40,38,0
38813,56,5,95763,3,0,2,0,4,1,0,0,55,38,0
38814,48,3,125892,5,0,6,0,4,1,0,0,40,30,0
38815,21,3,121407,1,1,7,3,4,0,0,0,36,38,0
38816,52,3,373367,5,3,2,1,4,1,0,0,40,38,0
38817,60,1,165982,4,0,3,0,4,1,0,0,50,38,1
38818,45,3,165484,2,0,9,0,4,1,0,0,50,38,1
